data
['Qual do nível do Matrícula em distorção no ensino médio em 2007 na cidade Alcântaras ', 'O nível do Matrícula em distorção no ensino médio na cidade Alcântaras é: 775.0 ']
['Qual o Matrícula em distorção no ensino fundamental na cidade Altaneira em 2007 ', 'O Matrícula em distorção no ensino fundamental na cidade Altaneira é 224.0 ']
['Número do Matrícula em distorção no ensino médio  em 2007 no município Altaneira ', 'Número do Matrícula em distorção no ensino médio no município Altaneira 224.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental na cidade Alto Santo em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Alto Santo 937.0 ']
['Quais os números Matrícula em distorção no ensino médio no município Alto Santo em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: no município Alto Santo 937.0']
['Número do Matrícula em distorção no ensino fundamental  em 2007 na cidade Amontada ', 'Número do Matrícula em distorção no ensino fundamental na cidade Amontada 2342.0 ']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Amontada ', 'O valor do Matrícula em distorção no ensino médio: na unidade geográfica Amontada 2342.0 ']
['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 no município Antonina do Norte ', 'O valor do Matrícula em distorção no ensino fundamental: no município Antonina do Norte 416.0 ']
['Qual o Matrícula em distorção no ensino médio na unidade geográfica Antonina do Norte em 2007 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Antonina do Norte é 416.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Apuiarés em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Apuiarés 467.0 ']
['Qual o Matrícula em distorção no ensino médio na cidade Apuiarés em 2007 ', 'O Matrícula em distorção no ensino médio na cidade Apuiarés é 467.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental na cidade Aquiraz em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Aquiraz 3372.0 ']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 no município Aquiraz ', 'O valor do Matrícula em distorção no ensino médio: no município Aquiraz 3372.0 ']
['Quais os números Matrícula em distorção no ensino fundamental no município Aracati em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Aracati 1695.0']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na cidade Aracati ', 'O valor do Matrícula em distorção no ensino médio: na cidade Aracati 1695.0 ']
['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Aracoiaba em 2007 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Aracoiaba é 1063.0 ']
['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Aracoiaba em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Aracoiaba 1063.0 ']
['Número do Matrícula em distorção no ensino fundamental  em 2007 na cidade Ararendá ', 'Número do Matrícula em distorção no ensino fundamental na cidade Ararendá 573.0 ']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Ararendá ', 'O valor do Matrícula em distorção no ensino médio: na unidade geográfica Ararendá 573.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Araripe em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Araripe 1958.0 ']
['Qual do nível do Matrícula em distorção no ensino médio em 2007 no município Araripe ', 'O nível do Matrícula em distorção no ensino médio no município Araripe é: 1958.0 ']
['Quais os números Matrícula em distorção no ensino fundamental no município Aratuba em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Aratuba 410.0']
['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Aratuba em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Aratuba 410.0 ']
['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 na cidade Arneiroz ', 'O valor do Matrícula em distorção no ensino fundamental: na cidade Arneiroz 226.0 ']
['Qual o Matrícula em distorção no ensino médio na unidade geográfica Arneiroz em 2007 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Arneiroz é 226.0 ']
['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Assaré em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Assaré 1519.0']
['Quais os números Matrícula em distorção no ensino médio na unidade geográfica Assaré em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: na unidade geográfica Assaré 1519.0']
['Quais os números Matrícula em distorção no ensino fundamental no município Aurora em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Aurora 1577.0']
['Número do Matrícula em distorção no ensino médio  em 2007 no município Aurora ', 'Número do Matrícula em distorção no ensino médio no município Aurora 1577.0 ']
['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 no município Baixio ', 'O valor do Matrícula em distorção no ensino fundamental: no município Baixio 362.0 ']
['Número do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Baixio ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Baixio 362.0 ']
['Quais os números Matrícula em distorção no ensino fundamental no município Banabuiú em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Banabuiú 930.0']
['Número do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Banabuiú ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Banabuiú 930.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Barbalha em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Barbalha 2059.0 ']
['Quantidade no Matrícula em distorção no ensino médio no município Barbalha em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Barbalha 2059.0 ']
['Quais os números Matrícula em distorção no ensino fundamental na cidade Barreira em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Barreira 885.0']
['Qual o Matrícula em distorção no ensino médio no município Barreira em 2007 ', 'O Matrícula em distorção no ensino médio no município Barreira é 885.0 ']
['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Barro em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Barro 983.0']
['Qual do nível do Matrícula em distorção no ensino médio em 2007 na unidade geográfica Barro ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Barro é: 983.0 ']
['Quais os números Matrícula em distorção no ensino fundamental no município Barroquinha em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Barroquinha 854.0']
['Quantidade no Matrícula em distorção no ensino médio na cidade Barroquinha em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Barroquinha 854.0 ']
['Número do Matrícula em distorção no ensino fundamental  em 2007 no município Baturité ', 'Número do Matrícula em distorção no ensino fundamental no município Baturité 1591.0 ']
['Quantidade no Matrícula em distorção no ensino médio no município Baturité em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Baturité 1591.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Beberibe em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Beberibe 2046.0 ']
['Quais os números Matrícula em distorção no ensino médio na cidade Beberibe em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Beberibe 2046.0']
['Quais os números Matrícula em distorção no ensino fundamental na cidade Bela Cruz em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Bela Cruz 886.0']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na cidade Bela Cruz ', 'O valor do Matrícula em distorção no ensino médio: na cidade Bela Cruz 886.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental no município Boa Viagem em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Boa Viagem 3074.0 ']
['Número do Matrícula em distorção no ensino médio  em 2007 no município Boa Viagem ', 'Número do Matrícula em distorção no ensino médio no município Boa Viagem 3074.0 ']
['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 na cidade Brejo Santo ', 'O valor do Matrícula em distorção no ensino fundamental: na cidade Brejo Santo 2108.0 ']
['Quais os números Matrícula em distorção no ensino médio no município Brejo Santo em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: no município Brejo Santo 2108.0']
['Quais os números Matrícula em distorção no ensino fundamental no município Camocim em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Camocim 1539.0']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 no município Camocim ', 'O valor do Matrícula em distorção no ensino médio: no município Camocim 1539.0 ']
['Quais os números Matrícula em distorção no ensino fundamental na cidade Campos Sales em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Campos Sales 1506.0']
['Qual do nível do Matrícula em distorção no ensino médio em 2007 na cidade Campos Sales ', 'O nível do Matrícula em distorção no ensino médio na cidade Campos Sales é: 1506.0 ']
['Quais os números Matrícula em distorção no ensino fundamental no município Canindé em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Canindé 4314.0']
['Número do Matrícula em distorção no ensino médio  em 2007 no município Canindé ', 'Número do Matrícula em distorção no ensino médio no município Canindé 4314.0 ']
['Quais os números Matrícula em distorção no ensino fundamental no município Capistrano em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Capistrano 575.0']
['Quantidade no Matrícula em distorção no ensino médio no município Capistrano em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Capistrano 575.0 ']
['Qual o Matrícula em distorção no ensino fundamental na cidade Caridade em 2007 ', 'O Matrícula em distorção no ensino fundamental na cidade Caridade é 1401.0 ']
['Quantidade no Matrícula em distorção no ensino médio no município Caridade em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Caridade 1401.0 ']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 na unidade geográfica Cariré ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Cariré é: 917.0 ']
['Qual do nível do Matrícula em distorção no ensino médio em 2007 na cidade Cariré ', 'O nível do Matrícula em distorção no ensino médio na cidade Cariré é: 917.0 ']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 na unidade geográfica Caririaçu ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Caririaçu é: 1956.0 ']
['Qual o Matrícula em distorção no ensino médio na unidade geográfica Caririaçu em 2007 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Caririaçu é 1956.0 ']
['Quais os números Matrícula em distorção no ensino fundamental no município Cariús em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Cariús 563.0']
['Quantidade no Matrícula em distorção no ensino médio na cidade Cariús em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Cariús 563.0 ']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 na cidade Carnaubal ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Carnaubal é: 547.0 ']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na cidade Carnaubal ', 'O valor do Matrícula em distorção no ensino médio: na cidade Carnaubal 547.0 ']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 na unidade geográfica Cascavel ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Cascavel é: 2689.0 ']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Cascavel ', 'O valor do Matrícula em distorção no ensino médio: na unidade geográfica Cascavel 2689.0 ']
['Qual o Matrícula em distorção no ensino fundamental na cidade Catarina em 2007 ', 'O Matrícula em distorção no ensino fundamental na cidade Catarina é 414.0 ']
['Qual o Matrícula em distorção no ensino médio no município Catarina em 2007 ', 'O Matrícula em distorção no ensino médio no município Catarina é 414.0 ']
['Número do Matrícula em distorção no ensino fundamental  em 2007 na unidade geográfica Catunda ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Catunda 430.0 ']
['Qual o Matrícula em distorção no ensino médio na unidade geográfica Catunda em 2007 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Catunda é 430.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental no município Caucaia em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Caucaia 13231.0 ']
['Qual o Matrícula em distorção no ensino médio no município Caucaia em 2007 ', 'O Matrícula em distorção no ensino médio no município Caucaia é 13231.0 ']
['Qual o Matrícula em distorção no ensino fundamental na cidade Cedro em 2007 ', 'O Matrícula em distorção no ensino fundamental na cidade Cedro é 1005.0 ']
['Quantidade no Matrícula em distorção no ensino médio no município Cedro em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Cedro 1005.0 ']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 na unidade geográfica Chaval ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Chaval é: 634.0 ']
['Número do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Chaval ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Chaval 634.0 ']
['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Choró em 2007 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Choró é 784.0 ']
['Quantidade no Matrícula em distorção no ensino médio na cidade Choró em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Choró 784.0 ']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 no município Chorozinho ', 'O nível do Matrícula em distorção no ensino fundamental no município Chorozinho é: 1248.0 ']
['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Chorozinho em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Chorozinho 1248.0 ']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 na unidade geográfica Coreaú ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Coreaú é: 865.0 ']
['Qual do nível do Matrícula em distorção no ensino médio em 2007 na cidade Coreaú ', 'O nível do Matrícula em distorção no ensino médio na cidade Coreaú é: 865.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Crateús em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Crateús 3279.0 ']
['Qual do nível do Matrícula em distorção no ensino médio em 2007 no município Crateús ', 'O nível do Matrícula em distorção no ensino médio no município Crateús é: 3279.0 ']
['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 na unidade geográfica Crato ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Crato 4705.0 ']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Crato ', 'O valor do Matrícula em distorção no ensino médio: na unidade geográfica Crato 4705.0 ']
['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Croatá em 2007 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Croatá é 102.0 ']
['Número do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Croatá ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Croatá 102.0 ']
['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 na unidade geográfica Cruz ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Cruz 818.0 ']
['Número do Matrícula em distorção no ensino médio  em 2007 na cidade Cruz ', 'Número do Matrícula em distorção no ensino médio na cidade Cruz 818.0 ']
['Qual o Matrícula em distorção no ensino fundamental no município Deputado Irapuan Pinheiro em 2007 ', 'O Matrícula em distorção no ensino fundamental no município Deputado Irapuan Pinheiro é 297.0 ']
['Quais os números Matrícula em distorção no ensino médio no município Deputado Irapuan Pinheiro em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: no município Deputado Irapuan Pinheiro 297.0']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 na cidade Ereré ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Ereré é: 325.0 ']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 no município Ereré ', 'O valor do Matrícula em distorção no ensino médio: no município Ereré 325.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental no município Eusébio em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Eusébio 1397.0 ']
['Qual o Matrícula em distorção no ensino médio na cidade Eusébio em 2007 ', 'O Matrícula em distorção no ensino médio na cidade Eusébio é 1397.0 ']
['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Farias Brito em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Farias Brito 712.0']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na cidade Farias Brito ', 'O valor do Matrícula em distorção no ensino médio: na cidade Farias Brito 712.0 ']
['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Forquilha em 2007 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Forquilha é 714.0 ']
['Quantidade no Matrícula em distorção no ensino médio na cidade Forquilha em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Forquilha 714.0 ']
['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Fortaleza em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Fortaleza 82919.0']
['Quais os números Matrícula em distorção no ensino médio na unidade geográfica Fortaleza em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: na unidade geográfica Fortaleza 82919.0']
['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 na unidade geográfica Fortim ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Fortim 557.0 ']
['Qual o Matrícula em distorção no ensino médio no município Fortim em 2007 ', 'O Matrícula em distorção no ensino médio no município Fortim é 557.0 ']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 no município Frecheirinha ', 'O nível do Matrícula em distorção no ensino fundamental no município Frecheirinha é: 625.0 ']
['Quais os números Matrícula em distorção no ensino médio na cidade Frecheirinha em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Frecheirinha 625.0']
['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 no município General Sampaio ', 'O valor do Matrícula em distorção no ensino fundamental: no município General Sampaio 504.0 ']
['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica General Sampaio em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica General Sampaio 504.0 ']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 na cidade Graça ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Graça é: 980.0 ']
['Quantidade no Matrícula em distorção no ensino médio no município Graça em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Graça 980.0 ']
['Qual o Matrícula em distorção no ensino fundamental no município Granja em 2007 ', 'O Matrícula em distorção no ensino fundamental no município Granja é 2611.0 ']
['Qual o Matrícula em distorção no ensino médio na unidade geográfica Granja em 2007 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Granja é 2611.0 ']
['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Granjeiro em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Granjeiro 481.0']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Granjeiro ', 'O valor do Matrícula em distorção no ensino médio: na unidade geográfica Granjeiro 481.0 ']
['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Groaíras em 2007 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Groaíras é 600.0 ']
['Quais os números Matrícula em distorção no ensino médio no município Groaíras em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: no município Groaíras 600.0']
['Número do Matrícula em distorção no ensino fundamental  em 2007 na unidade geográfica Guaiúba ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Guaiúba 1045.0 ']
['Qual o Matrícula em distorção no ensino médio no município Guaiúba em 2007 ', 'O Matrícula em distorção no ensino médio no município Guaiúba é 1045.0 ']
['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 na cidade Guaraciaba do Norte ', 'O valor do Matrícula em distorção no ensino fundamental: na cidade Guaraciaba do Norte 2067.0 ']
['Quais os números Matrícula em distorção no ensino médio na cidade Guaraciaba do Norte em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Guaraciaba do Norte 2067.0']
['Número do Matrícula em distorção no ensino fundamental  em 2007 no município Guaramiranga ', 'Número do Matrícula em distorção no ensino fundamental no município Guaramiranga 198.0 ']
['Qual do nível do Matrícula em distorção no ensino médio em 2007 no município Guaramiranga ', 'O nível do Matrícula em distorção no ensino médio no município Guaramiranga é: 198.0 ']
['Número do Matrícula em distorção no ensino fundamental  em 2007 no município Hidrolândia ', 'Número do Matrícula em distorção no ensino fundamental no município Hidrolândia 1305.0 ']
['Qual do nível do Matrícula em distorção no ensino médio em 2007 na cidade Hidrolândia ', 'O nível do Matrícula em distorção no ensino médio na cidade Hidrolândia é: 1305.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental na cidade Horizonte em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Horizonte 2421.0 ']
['Quais os números Matrícula em distorção no ensino médio no município Horizonte em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: no município Horizonte 2421.0']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 na cidade Ibaretama ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Ibaretama é: 679.0 ']
['Qual do nível do Matrícula em distorção no ensino médio em 2007 na unidade geográfica Ibaretama ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Ibaretama é: 679.0 ']
['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 na cidade Ibiapina ', 'O valor do Matrícula em distorção no ensino fundamental: na cidade Ibiapina 1457.0 ']
['Qual do nível do Matrícula em distorção no ensino médio em 2007 na unidade geográfica Ibiapina ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Ibiapina é: 1457.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental no município Ibicuitinga em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Ibicuitinga 556.0 ']
['Quais os números Matrícula em distorção no ensino médio no município Ibicuitinga em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: no município Ibicuitinga 556.0']
['Qual o Matrícula em distorção no ensino fundamental no município Icapuí em 2007 ', 'O Matrícula em distorção no ensino fundamental no município Icapuí é 1051.0 ']
['Quais os números Matrícula em distorção no ensino médio na unidade geográfica Icapuí em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: na unidade geográfica Icapuí 1051.0']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 no município Icó ', 'O nível do Matrícula em distorção no ensino fundamental no município Icó é: 3295.0 ']
['Número do Matrícula em distorção no ensino médio  em 2007 no município Icó ', 'Número do Matrícula em distorção no ensino médio no município Icó 3295.0 ']
['Qual o Matrícula em distorção no ensino fundamental na cidade Iguatu em 2007 ', 'O Matrícula em distorção no ensino fundamental na cidade Iguatu é 2831.0 ']
['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Iguatu em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Iguatu 2831.0 ']
['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 na unidade geográfica Independência ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Independência é: 781.0 ']
['Quais os números Matrícula em distorção no ensino médio na cidade Independência em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Independência 781.0']
['Quantidade no Matrícula em distorção no ensino fundamental na cidade Ipaporanga em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Ipaporanga 411.0 ']
['Número do Matrícula em distorção no ensino médio  em 2007 na cidade Ipaporanga ', 'Número do Matrícula em distorção no ensino médio na cidade Ipaporanga 411.0 ']
['Número do Matrícula em distorção no ensino fundamental  em 2007 na cidade Ipaumirim ', 'Número do Matrícula em distorção no ensino fundamental na cidade Ipaumirim 763.0 ']
['Qual do nível do Matrícula em distorção no ensino médio em 2007 na cidade Ipaumirim ', 'O nível do Matrícula em distorção no ensino médio na cidade Ipaumirim é: 763.0 ']
['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 na cidade Ipu ', 'O valor do Matrícula em distorção no ensino fundamental: na cidade Ipu 2314.0 ']
['Número do Matrícula em distorção no ensino médio  em 2007 na cidade Ipu ', 'Número do Matrícula em distorção no ensino médio na cidade Ipu 2314.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental na cidade Ipueiras em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Ipueiras 2650.0 ']
['Qual o Matrícula em distorção no ensino médio no município Ipueiras em 2007 ', 'O Matrícula em distorção no ensino médio no município Ipueiras é 2650.0 ']
['Quais os números Matrícula em distorção no ensino fundamental na cidade Iracema em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Iracema 421.0']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na cidade Iracema ', 'O valor do Matrícula em distorção no ensino médio: na cidade Iracema 421.0 ']
['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Irauçuba em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Irauçuba 1111.0 ']
['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Irauçuba ', 'O valor do Matrícula em distorção no ensino médio: na unidade geográfica Irauçuba 1111.0 ']
['Qual o Matrícula em distorção no ensino fundamental no município Itaiçaba em 2007 ', 'O Matrícula em distorção no ensino fundamental no município Itaiçaba é 171.0 ']
['Quais os números Matrícula em distorção no ensino médio na unidade geográfica Itaiçaba em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: na unidade geográfica Itaiçaba 171.0']
['Número do Matrícula em distorção no ensino fundamental  em 2007 na unidade geográfica Itaitinga ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Itaitinga 2026.0 ']
